Date,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),aFRR Upp Pris (EUR/MW),aFRR Ned Pris (EUR/MW),mFRR Upp Pris (EUR/MW),mFRR Ned Pris (EUR/MW),mFRR Upp EAM Pris (EUR/MW),mFRR Ned EAM Pris (EUR/MW),,SPOT_SE3,Hydro (GWh),SE_Avg,month,year,day,,,,FCR-N,FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),SPOT,SPOT_avg,aFRR up,aFRR down,mFRR up,mFRR down,Hydro,,,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),SPOT
15/02/2023 12:00,30.99,31.75,14.76,0,0,0,0,0,0,,120.79,11.82,105.6625,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 13:00,31.08,31.76,14.81,0,0,0,0,0,0,,121.45,11.75,106.1,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 14:00,31.11,31.72,15.43,0,0,0,0,0,0,,121.38,11.85,106.0725,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 15:00,31.08,34.22,13.69,0,0,0,0,0,0,,128.71,11.82,108.005,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 16:00,30.72,34.2,13.73,0,0,0,0,0,0,,144.99,11.77,109.4325,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 17:00,30.69,34.44,13.72,0,0,0,0,0,0,,158.8,11.58,106.9,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 18:00,31.14,34.5,14.6,0,0,0,0,0,0,,169.36,11.33,103.955,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 19:00,30.31,32.8,14.61,0,0,0,0,0,0,,159.91,11.25,98.4775,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 20:00,30.27,31.2,14.37,0,0,0,0,0,0,,120.1,11.16,79.805,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 21:00,30.4,31.17,14.86,0,0,0,0,0,0,,112.07,10.8,75.16,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 22:00,30.56,26.92,14.88,0,0,0,0,0,0,,103.3,10.18,69.58,2,2023,15,,,,,,,,,,,,,,,,,,,
15/02/2023 23:00,31.13,26.74,14.87,0,0,0,0,0,0,,75.04,9.31,55.9525,2,2023,15,,,,,,,,,,,,,,,,,,,
16/02/2023 00:00,30.71,23.45,15.05,0,0,0,0,0,0,,45.25,8.18,44.305,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 01:00,30.73,23.64,15.36,0,0,0,0,0,0,,69.38,7.59,45.275,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 02:00,30.72,23.47,15.21,0,0,0,0,0,0,,50.03,7.31,35.4125,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 03:00,30.62,23.65,15.17,0,0,0,0,0,0,,26.61,7.17,26.61,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 04:00,29.87,24.11,15.11,0,0,0,0,0,0,,26.19,7.11,26.19,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 05:00,30.03,24,15.14,0,53,0,0,0,0,,67.43,7.39,40.4,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 06:00,29.34,22.82,14.68,0,0,0,0,0,0,,142.11,8.32,63.9675,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 07:00,29.31,23.16,14.52,0,0,0,0,0,0,,162.51,8.95,74.5775,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 08:00,29.65,23.2,14.68,0,0,0,0,0,0,,164.81,9.11,75.1025,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 09:00,29.54,23.57,14.86,0,0,0,0,0,0,,158.52,9.57,73.3575,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 10:00,29.31,23.58,14.67,0,0,0,0,0,0,,146.67,9.88,71.3325,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 11:00,29.45,23.76,14.69,0,0,0,0,0,0,,129.75,9.85,67.32,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 12:00,29.22,24.31,14.05,0,0,0,0,0,0,,115.34,9.68,64.415,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 13:00,29.22,24.58,13.81,0,0,0,0,0,0,,115.78,9.83,66.43,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 14:00,29.18,31.29,13.81,0,0,0,0,0,0,,124.86,9.94,68.0475,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 15:00,29.45,30.58,13.55,0,0,0,0,0,0,,131.72,9.98,67.4,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 16:00,29.34,30.66,13.55,0,0,0,0,0,0,,137.58,9.72,69.29,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 17:00,29.11,31.11,13.64,0,0,0,0,0,0,,162.02,9.54,74.8125,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 18:00,28.76,24.81,13.8,0,0,0,0,0,0,,160.63,9.23,74.0625,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 19:00,28.8,24.83,13.77,0,0,0,0,0,0,,146.52,8.74,69.365,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 20:00,28.79,24.76,13.75,0,0,0,0,0,0,,129.9,8.39,63.565,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 21:00,28.84,24.27,13.85,0,0,0,0,0,0,,131.14,8.37,61.74,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 22:00,29,24.19,13.51,0,0,0,0,0,0,,66.31,8.38,43.8325,2,2023,16,,,,,,,,,,,,,,,,,,,
16/02/2023 23:00,29.51,24.23,13.56,0,0,0,0,0,0,,33.87,7.9,33.87,2,2023,16,,,,,,,,,,,,,,,,,,,
17/02/2023 00:00,28.91,22.2,13.49,0,0,0,0,0,0,,60.09,7.79,38.76,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 01:00,28.87,22.14,13.35,0,0,0,0,0,0,,35.92,7.85,32.65,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 02:00,28.86,22.04,13.5,0,0,0,0,0,0,,32.16,8.01,32.16,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 03:00,28.56,21.97,13.62,0,0,0,0,0,0,,32.08,8.09,32.08,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 04:00,28.61,21.82,13.61,0,0,0,0,0,0,,34.67,8.24,34.67,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 05:00,29.03,22.08,13.5,0,0,0,0,0,0,,37.56,8.97,37.56,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 06:00,28.22,24.03,13.15,0,0,0,0,0,0,,67.55,10.19,56.27,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 07:00,29.04,23.49,12.54,0,0,0,0,0,0,,94.01,10.77,72.505,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 08:00,29.3,23.49,12.37,0,0,0,0,0,0,,94.01,10.93,74.015,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 09:00,29.07,23.7,12.37,0,0,0,0,0,0,,88.99,10.91,71.525,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 10:00,29.13,23.72,12.27,0,0,0,0,0,0,,87.46,10.94,69.21,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 11:00,29.35,25.66,12.44,0,0,0,0,0,0,,57.35,10.78,52.675,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 12:00,28.82,27.08,12.25,0,0,0,0,0,0,,45.99,10.21,45.99,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 13:00,28.52,27.3,11.66,0,0,0,0,0,0,,42.12,9.72,42.12,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 14:00,28.27,25.69,12.42,0,0,0,0,0,0,,35.8,9.27,35.8,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 15:00,28.31,24.66,12.36,0,0,0,0,0,0,,32.9,9.43,32.9,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 16:00,28.33,23.91,12.64,0,0,0,0,0,0,,33.67,10.32,33.67,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 17:00,28.13,24.02,12.65,0,0,0,0,0,0,,37.36,10.93,37.36,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 18:00,28.13,23.08,13.17,0,0,0,0,0,0,,38.1,10.85,38.1,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 19:00,28.45,23.03,13.36,0,0,0,0,0,0,,36.82,10.55,36.82,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 20:00,29.54,24.18,15.19,0,0,0,0,0,0,,34.61,10.52,34.61,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 21:00,30.88,24.46,15.34,0,0,0,0,0,0,,32.88,9.95,32.88,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 22:00,31.74,24.75,15.33,0,0,0,0,0,0,,29.79,8.96,29.79,2,2023,17,,,,,,,,,,,,,,,,,,,
17/02/2023 23:00,31.34,24.54,15.4,0,0,0,0,0,0,,22.22,7.25,22.22,2,2023,17,,,,,,,,,,,,,,,,,,,
18/02/2023 00:00,41.27,23.02,35.49,0,55,0,0,0,0,,27.46,6.16,27.46,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 01:00,40.03,22.86,35.34,0,0,0,0,0,0,,24.93,5.79,24.93,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 02:00,40.76,22.78,35.48,0,0,0,0,0,0,,22.98,5.71,22.98,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 03:00,42.85,22.88,35.45,0,0,0,0,0,0,,25.1,6.06,25.1,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 04:00,43.5,22.86,35.51,0,0,0,0,0,0,,24.46,6.03,24.46,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 05:00,41,22.76,37.83,0,55,0,0,0,0,,24.91,5.88,24.91,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 06:00,38.34,22.21,34.08,0,0,0,0,0,0,,26.78,5.97,26.78,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 07:00,36.5,21.97,29.62,0,0,0,0,0,0,,27.98,6.55,27.98,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 08:00,35.99,23.05,27.6,0,0,0,0,0,0,,29.95,7.28,29.95,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 09:00,35.02,22.49,25.27,0,0,0,0,0,0,,32.64,7.46,32.64,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 10:00,36.29,23.64,25.28,0,0,0,0,0,0,,31.77,7.52,31.77,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 11:00,39.57,22.88,25.18,0,0,0,0,0,0,,29.64,7.37,29.64,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 12:00,42.08,23.67,27.62,0,0,0,0,0,0,,27.97,7.26,27.97,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 13:00,42.05,23.89,27.65,0,0,0,0,0,0,,27.61,7.07,27.61,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 14:00,42.11,22.16,27.61,0,0,0,0,0,0,,27.48,7.09,27.48,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 15:00,42.17,22.28,21.14,0,0,0,0,0,0,,28.32,7.57,28.32,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 16:00,44.47,22.22,21.04,0,0,0,0,0,0,,32.15,8.26,32.15,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 17:00,46.03,23.5,19.02,0,0,0,0,0,0,,62.81,8.72,47.865,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 18:00,45.89,23.6,19.05,0,0,0,0,0,0,,104.19,8.68,67.27,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 19:00,47.12,23.63,20.59,0,0,0,0,0,0,,59.98,8.51,44.98,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 20:00,44.16,23.48,20.92,0,0,0,0,0,0,,46.13,8.1,38.005,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 21:00,44.52,23.5,28.48,0,0,0,0,0,0,,29.67,8.1,29.67,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 22:00,43.84,22.35,35.41,0,0,0,0,0,0,,29.24,7.72,29.24,2,2023,18,,,,,,,,,,,,,,,,,,,
18/02/2023 23:00,43.19,22.73,41.61,0,0,0,0,0,0,,29.38,7.6,29.38,2,2023,18,,,,,,,,,,,,,,,,,,,
19/02/2023 00:00,36.72,23.03,22.72,0,0,0,0,0,0,,40,7.62,38.79,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 01:00,36.72,22.72,22.56,0,0,0,0,0,0,,40.01,7.49,38.925,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 02:00,38.01,22.81,22.93,0,0,0,0,0,0,,41.9,7.4,39.93,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 03:00,37.29,22.78,23.38,0,0,0,0,0,0,,39.03,7.43,38.395,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 04:00,36.9,22.68,23.35,0,0,0,0,0,0,,38.66,7.56,38.26,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 05:00,36.17,23.05,23.8,0,0,0,0,0,0,,40,7.69,38.525,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 06:00,36.74,22.07,21.19,0,0,0,0,0,0,,36.57,7.98,36.57,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 07:00,36.3,21.72,20.76,0,0,0,0,0,0,,45.59,8.18,41.76,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 08:00,34.97,22.65,20.46,0,0,0,0,0,0,,59.27,8.36,48.12,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 09:00,34.92,21.85,17.31,0,0,0,0,0,0,,85.03,8.55,61.505,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 10:00,34.65,22.93,17.15,0,0,0,0,0,0,,73.1,8.71,56.185,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 11:00,34.69,23,16.92,0,0,0,0,0,0,,59.9,8.59,49.59,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 12:00,34.71,23.09,18.17,0,0,0,0,0,0,,44.69,8.39,42.865,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 13:00,35.27,22.44,18.12,0,0,0,0,0,0,,40.77,8.39,40.77,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 14:00,36.27,22.75,19.55,0,0,0,0,0,0,,41.32,8.4,41.32,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 15:00,34.71,22.83,17.19,0,0,0,0,0,0,,59.94,8.76,50.535,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 16:00,34.08,22.72,16.73,0,0,0,0,0,0,,97.29,9.33,70.35,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 17:00,32.64,23.14,13.7,0,0,0,0,0,0,,105.15,9.63,75.5,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 18:00,32.16,23.4,14.1,0,0,0,0,0,0,,106.71,9.93,74.72,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 19:00,32.06,23.26,13.76,0,0,0,0,0,0,,100.93,9.88,73.195,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 20:00,31.37,23.12,14.24,0,0,0,0,0,0,,96.38,10.09,72.675,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 21:00,31.92,23.68,14.59,0,0,0,0,0,0,,94.57,10.09,73.17,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 22:00,34.55,23.7,14.88,0,0,0,0,0,0,,69.74,10.08,63.005,2,2023,19,,,,,,,,,,,,,,,,,,,
19/02/2023 23:00,34.62,23.71,14.73,0,0,0,0,0,0,,57.2,10.06,57.2,2,2023,19,,,,,,,,,,,,,,,,,,,
20/02/2023 00:00,34.77,23.46,18.56,0,0,0,0,0,0,,53.63,9.79,53.63,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 01:00,34.23,22.9,18.95,0,0,0,0,0,0,,45.04,9.3,45.04,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 02:00,34.64,22.93,18.93,0,0,0,0,0,0,,42.75,8.99,42.75,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 03:00,34.69,22.83,18.84,0,0,0,0,0,0,,33.18,8.2,33.18,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 04:00,34.74,22.58,18.84,0,0,0,0,0,0,,29.13,7.66,29.13,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 05:00,35.11,22.78,18.6,0,0,0,0,0,0,,34.13,7.91,34.13,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 06:00,36.14,22.77,17.36,0,0,0,0,0,0,,38.26,8.82,38.26,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 07:00,35.79,23.3,16.61,0,0,0,0,0,0,,47.77,10.02,47.77,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 08:00,35.75,23.51,16.53,0,0,0,0,0,0,,54.19,10.1,54.19,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 09:00,35.05,23.51,16.59,0,0,0,0,0,0,,48.72,9.93,48.72,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 10:00,35.47,23.47,16.8,0,0,0,0,0,0,,41.96,9.33,41.96,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 11:00,34.81,23.22,16.83,0,0,0,0,0,0,,34.55,8.65,34.55,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 12:00,33.83,23.22,16.86,0,0,0,0,0,0,,34.8,8.46,34.8,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 13:00,33.69,23.19,16.81,0,0,0,0,0,0,,34.17,8.18,34.17,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 14:00,33.62,24.23,16.49,0,0,0,0,0,0,,41.52,8.66,41.52,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 15:00,33.55,24.57,16.18,0,0,0,0,0,0,,51.09,9.18,51.09,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 16:00,34.35,24.51,16.27,0,0,0,0,0,0,,49.85,9.74,49.85,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 17:00,35.49,23.93,16.07,0,0,0,0,0,0,,57.73,10.59,57.73,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 18:00,35.58,24.76,16.14,0,0,0,0,0,0,,59.92,10.6,59.92,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 19:00,35.52,24.83,15.83,0,0,0,0,0,0,,55.92,10.52,55.92,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 20:00,34.95,24.45,16.37,0,0,0,0,0,0,,53.08,10.31,53.08,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 21:00,33.96,24.58,16.06,0,0,0,0,0,0,,49.9,9.8,49.9,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 22:00,34.51,25.3,16.54,0,0,0,0,0,0,,46.33,9.43,46.33,2,2023,20,,,,,,,,,,,,,,,,,,,
20/02/2023 23:00,34.54,25.3,16.89,0,0,0,0,0,0,,43,8.91,43,2,2023,20,,,,,,,,,,,,,,,,,,,
21/02/2023 00:00,35.23,23.24,18.18,0,50.1,0,0,0,0,,45.01,8.44,45.01,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 01:00,34.75,23.43,17.97,0,0,0,0,0,0,,42.84,8.28,42.84,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 02:00,35.02,23.33,18.19,0,0,0,0,0,0,,42.84,8.13,42.84,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 03:00,35.44,22.73,18.24,0,0,0,0,0,0,,44.66,7.96,44.66,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 04:00,35.55,22.85,18.62,0,0,0,0,0,0,,47.38,8.32,47.38,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 05:00,36.02,24.48,16.91,0,0,0,0,0,0,,52.4,9.11,52.4,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 06:00,36.62,30.07,15.18,0,0,0,0,0,0,,64.01,10.67,64.01,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 07:00,36.53,29.85,14.94,0,0,0,0,0,0,,97.03,11.45,97.03,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 08:00,35.01,37.74,14.96,0,0,0,0,0,0,,101.2,11.87,101.2,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 09:00,35.03,35.77,14.96,0,0,0,0,0,0,,102.04,11.83,102.04,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 10:00,35.13,35.8,14.98,0,0,0,0,0,0,,101.91,12.01,101.91,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 11:00,35.08,38.74,14.94,0,0,0,0,0,0,,101.53,11.96,101.53,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 12:00,35.14,37.48,14.69,0,0,0,0,0,0,,102.39,12.14,102.39,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 13:00,35.33,33.07,14.56,0,0,0,0,0,0,,103.53,12.23,103.53,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 14:00,37.12,29.48,14.74,0,0,0,0,0,0,,108.23,12.33,108.23,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 15:00,39.75,31.73,15.13,0,0,0,0,0,0,,114.91,12.49,114.91,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 16:00,41.24,38.71,15.19,0,0,0,0,0,0,,142.78,12.73,142.78,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 17:00,42.81,42.56,15.14,0,0,0,0,0,0,,164.85,12.63,164.85,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 18:00,42.81,45.04,15.18,0,0,0,0,0,0,,178.13,12.5,178.13,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 19:00,42.45,44.15,15.19,0,0,0,0,0,0,,176.25,12.5,176.25,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 20:00,42.53,37.89,15.43,0,0,0,0,0,0,,165.92,12.37,165.92,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 21:00,41.7,34.2,15.79,0,0,0,0,0,0,,154.99,12.33,154.99,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 22:00,34.75,33.45,16.11,0,0,0,0,0,0,,120.03,12.08,112.71,2,2023,21,,,,,,,,,,,,,,,,,,,
21/02/2023 23:00,34.83,31.87,16.6,0,0,0,0,0,0,,110.99,12.02,106.06,2,2023,21,,,,,,,,,,,,,,,,,,,
22/02/2023 00:00,35.59,29.38,14.47,0,0,0,0,0,0,,136.54,11.68,93.6625,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 01:00,35.35,28.07,14.53,0,0,0,0,0,0,,113.16,11.52,85.64,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 02:00,35.42,28,14.51,0,0,0,0,0,0,,112.53,11.55,84.15,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 03:00,34.6,27.95,14.54,0,0,0,0,0,0,,124.98,11.49,85.8575,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 04:00,34.57,25.15,14.53,0,0,0,0,0,0,,126.42,11.36,85.01,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 05:00,37.63,29.02,14.54,0,50.1,0,0,0,0,,135.84,11.23,88.7525,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 06:00,36.1,28.86,13.57,0,0,0,0,0,0,,153.71,11.51,96.825,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 07:00,36.67,34.04,13.49,0,0,0,0,0,0,,173.13,11.65,115.645,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 08:00,35.87,32.61,13.43,0,0,0,0,0,0,,176.34,11.65,114.465,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 09:00,36.32,32.56,13.37,0,0,0,0,0,0,,164.55,11.49,108.025,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 10:00,36.27,29.77,13.32,0,0,0,0,0,0,,152.53,11.43,100.64,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 11:00,35.85,25.89,13.14,0,0,0,0,0,0,,136.99,11.31,91.475,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 12:00,35.77,26.91,13.3,0,0,0,0,0,0,,126.45,10.62,84.905,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 13:00,36.61,26.89,13.44,0,0,0,0,0,0,,126.08,10.22,83.9,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 14:00,35.35,25.01,13.51,0,0,0,0,0,0,,132.78,10.32,84.555,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 15:00,35.47,24.89,13.38,0,0,0,0,0,0,,147.28,9.98,87.495,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 16:00,34.69,24.84,13.38,0,0,0,0,0,0,,153.19,9.64,85.345,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 17:00,34.64,24.28,13.18,0,0,0,0,0,0,,161.05,9.37,98.595,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 18:00,34.15,23.31,13.22,0,0,0,0,0,0,,170.8,8.78,88.915,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 19:00,34.09,23.65,13.19,0,0,0,0,0,0,,131.93,8.69,77.295,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 20:00,34.78,24.79,13.5,0,0,0,0,0,0,,91.04,8.7,62.42,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 21:00,34.98,24.84,13.5,0,0,0,0,0,0,,57.14,8.27,44.95,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 22:00,35.22,25.14,18.9,0,0,0,0,0,0,,34.17,7.79,32.94,2,2023,22,,,,,,,,,,,,,,,,,,,
22/02/2023 23:00,35.27,24.94,18.97,0,0,0,0,0,0,,28.74,7.37,28.74,2,2023,22,,,,,,,,,,,,,,,,,,,
23/02/2023 00:00,39.7,24.51,32.35,0,0,0,0,0,0,,30.19,6.95,30.19,2,2023,23,,,,,,,,,,,,,,,,,,,
23/02/2023 01:00,38.8,24.05,42.19,0,0,0,0,0,0,,30.72,6.51,30.72,2,2023,23,,,,,,,,,,,,,,,,,,,
23/02/2023 02:00,38.78,23.92,40.62,0,0,0,0,0,0,,30.68,6.57,30.68,2,2023,23,,,,,,,,,,,,,,,,,,,
23/02/2023 03:00,39.36,24.27,28.43,0,0,0,0,0,0,,32.91,6.68,32.91,2,2023,23,,,,,,,,,,,,,,,,,,,
