,Date,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),FFR Pris (EUR/MW),SPOT,"Fast Frequency Reserve FFR, price",aFRR Upp Pris (EUR/MW),aFRR Ned Pris (EUR/MW),mFRR Upp Pris (EUR/MW),mFRR Ned Pris (EUR/MW),mFRR Upp EAM Pris (EUR/MW),mFRR Ned EAM Pris (EUR/MW)
298,13/01/2024 10:00,41.2,13.28,27.25,0,72.02,0,0,0,0,19,0,19
299,13/01/2024 11:00,41.35,13.36,27.17,0,70.98,0,0,0,0,21,0,21
300,13/01/2024 12:00,40.83,13.63,26.36,0,69.95,0,0,0,0,19,0,19
301,13/01/2024 13:00,40.44,13.73,26.35,0,63.67,0,0,0,0,19.24,0,19.24
302,13/01/2024 14:00,40.33,15.2,26.23,0,67.91,0,0,0,0,19.36,0,19.36
303,13/01/2024 15:00,40.25,15.54,26.18,0,68.61,0,0,0,0,22,0,22
304,13/01/2024 16:00,40.14,15.01,26.24,0,70.78,0,0,0,0,0,0,0
305,13/01/2024 17:00,39.57,14.97,26.19,0,74.22,0,0,0,0,0,0,0
306,13/01/2024 18:00,39.16,14.79,27.96,0,75.81,0,0,0,0,0,0,0
307,13/01/2024 19:00,39.67,14.37,28.14,0,73.82,0,0,0,22,0,22,0
308,13/01/2024 20:00,39.63,14.13,28.34,0,73.06,0,0,0,22,0,22,0
309,13/01/2024 21:00,39.56,13.6,29.2,0,70.93,0,0,0,0,21,0,21
310,13/01/2024 22:00,39.61,13.13,28.98,0,62.76,0,0,0,0,22,0,22
311,13/01/2024 23:00,39.77,13.25,28.72,11.6,61.65,11.6,0,0,0,22,0,22
312,14/01/2024 00:00,38.38,10.47,27.48,48.82,64.02,48.82,0,17.8,0,22,0,22
313,14/01/2024 01:00,38.32,10.27,27.87,48.82,62.11,48.82,0,0,0,23,0,23
314,14/01/2024 02:00,38.35,10.41,28.49,48.82,62.93,48.82,0,0,0,23,0,23
315,14/01/2024 03:00,38.39,10.42,28.29,48.82,64.01,48.82,0,0,0,23,0,23
316,14/01/2024 04:00,38.4,10.4,28.33,48.82,64.67,48.82,0,0,0,23,0,23
317,14/01/2024 05:00,38.12,10.46,28.68,48.82,65.2,48.82,0,17,0,23,0,23
318,14/01/2024 06:00,38.1,12.6,26.71,11.89,67.31,11.89,0,0,0,23,0,23
319,14/01/2024 07:00,38.07,12.86,25.75,0,71.66,0,0,0,0,23,0,23
320,14/01/2024 08:00,38.17,12.85,25.14,0,76.74,0,0,0,0,23,0,23
321,14/01/2024 09:00,38.18,12.89,24.58,0,81.14,0,0,0,0,23,0,23
322,14/01/2024 10:00,38.23,12.96,24.71,0,80.63,0,0,0,0,24,0,24
323,14/01/2024 11:00,38.21,12.91,24.41,0,81.84,0,0,0,0,24,0,24
324,14/01/2024 12:00,38.37,15.81,23.91,0,80.39,0,0,15,0,24,0,24
325,14/01/2024 13:00,38.36,15.8,23.93,0,77.04,0,0,17,0,24,0,24
326,14/01/2024 14:00,38.36,15.77,24.76,0,79.15,0,0,16.5,0,23,0,23
327,14/01/2024 15:00,38.3,15.8,24.91,0,82.32,0,0,17,0,23,0,23
328,14/01/2024 16:00,38.29,16.11,24.95,0,86.62,0,0,17,0,0,0,0
329,14/01/2024 17:00,38.29,16.13,25.18,0,91.86,0,0,13.5,0,0,0,0
330,14/01/2024 18:00,38.43,13.6,27.42,0,94.64,0,0,0,0,0,0,0
331,14/01/2024 19:00,38.43,13.58,27.47,0,85.26,0,0,0,36.5,0,36.5,0
332,14/01/2024 20:00,38.41,13.56,27.35,0,79.06,0,0,0,57.5,0,57.5,0
333,14/01/2024 21:00,38.43,13.52,27.51,0,78.41,0,0,0,0,22,0,22
334,14/01/2024 22:00,38.44,13.57,27.03,0,74.67,0,0,0,0,23,0,23
335,14/01/2024 23:00,38.53,13.42,26.04,11.89,66.89,11.89,0,0,0,23,0,23
336,15/01/2024 00:00,38.73,10.64,25.81,48.82,69.65,48.82,0,18,0,23,0,23
337,15/01/2024 01:00,38.15,10.5,25.97,48.82,66.05,48.82,0,0,0,22,0,22
338,15/01/2024 02:00,38.15,10.5,26.27,48.83,64.31,48.82999,0,0,0,23,0,23
339,15/01/2024 03:00,38.47,10.51,26.73,48.83,62.04,48.82999,0,0,0,26,0,26
340,15/01/2024 04:00,38.14,10.51,26.84,48.83,63.57,48.82999,0,0,0,25,0,25
341,15/01/2024 05:00,38.7,10.59,27.15,48.82,70.57,48.82,0,20,0,26,0,26
342,15/01/2024 06:00,37.98,13.05,22.99,13.6,79.95,13.6,0,0,0,26,0,26
343,15/01/2024 07:00,37.85,13.34,23.11,11.6,83.84,11.6,0,0,42,0,42,0
344,15/01/2024 08:00,37.56,13.15,22.96,0,99.3,0,0,0,39,0,39,0
345,15/01/2024 09:00,37.72,13.11,22.88,0,99.99,0,0,0,39,0,39,0
346,15/01/2024 10:00,37.32,13.16,22.99,0,94.88,0,0,0,39,0,39,0
347,15/01/2024 11:00,37.89,13.18,22.94,0,90.26,0,0,0,39,0,39,0
348,15/01/2024 12:00,37.28,15.61,22.38,0,83.86,0,0,0,39,0,39,0
349,15/01/2024 13:00,37.39,15.63,22.48,0,82.15,0,0,0,39,0,39,0
350,15/01/2024 14:00,37.05,19.29,22.35,0,84.5,0,0,0,42,0,42,0
351,15/01/2024 15:00,37.26,17.48,22.28,0,89.44,0,0,0,42,0,42,0
352,15/01/2024 16:00,37.48,17.14,22.28,0,99.92,0,0,0,42,0,42,0
353,15/01/2024 17:00,37.34,17.25,22.41,0,109.08,0,0,0,42,0,42,0
354,15/01/2024 18:00,37.29,18.16,22.32,0,115.57,0,0,0,42,0,42,0
355,15/01/2024 19:00,37.27,20,22.44,0,110.66,0,0,0,42,0,42,0
356,15/01/2024 20:00,37.28,19.6,22.44,11.6,103.15,11.6,0,0,42,0,42,0
357,15/01/2024 21:00,37.28,23.96,22.79,11.9,92.95,11.9,0,0,39,0,39,0
358,15/01/2024 22:00,37.23,22.14,23.27,13.6,89.49,13.6,0,0,67,26,67,26
359,15/01/2024 23:00,37.39,23.44,23.05,48.82,86.43,48.82,0,0,0,26,0,26
360,16/01/2024 00:00,38.22,11.52,22.6,11.89,82.19,11.89,0,0,0,26,0,26
361,16/01/2024 01:00,38.24,11.47,22.61,48.82,81.4,48.82,0,0,0,26,0,26
362,16/01/2024 02:00,38.43,11.47,22.53,48.82,80.07,48.82,0,0,0,26,0,26
363,16/01/2024 03:00,37.86,11.47,22.51,48.82,78.26,48.82,0,0,0,26,0,26
364,16/01/2024 04:00,38.06,11.44,23.1,48.82,77.59,48.82,0,0,0,26,0,26
365,16/01/2024 05:00,38.48,11.42,22.55,13.6,83.45,13.6,0,19,0,26,0,26
366,16/01/2024 06:00,38.64,16.79,20.79,0,123,0,0,19.51,0,30,0,30
367,16/01/2024 07:00,40.46,30.58,20.31,0,193.42,0,0,22,46,0,46,0
368,16/01/2024 08:00,42.65,65.11,19.83,0,275.59,0,0,28.5,37,0,37,0
369,16/01/2024 09:00,42.16,62.96,19.71,0,270.56,0,0,20,37,0,37,0
370,16/01/2024 10:00,41.41,45.94,19.73,0,249.93,0,0,20,37,0,37,0
371,16/01/2024 11:00,39.31,43.75,19.94,0,200.55,0,0,20,37,0,37,0
372,16/01/2024 12:00,39.17,31.39,18.79,0,170.04,0,0,20,37,0,37,0
373,16/01/2024 13:00,39.18,27.79,18.94,0,141.97,0,0,20,41.5,0,41.5,0
374,16/01/2024 14:00,39.52,26.83,18.95,0,143.58,0,0,20,41.5,0,41.5,0
375,16/01/2024 15:00,39.68,31.12,18.87,0,156.16,0,0,19.5,41.5,0,41.5,0
376,16/01/2024 16:00,39.25,32.78,18.89,0,170.08,0,0,19,41.5,0,41.5,0
377,16/01/2024 17:00,39.08,32.32,18.65,0,170.81,0,0,20,41.5,0,41.5,0
378,16/01/2024 18:00,39.94,46.48,19.26,0,133.08,0,0,20,41.5,0,41.5,0
379,16/01/2024 19:00,39.33,29.26,19.33,0,111.77,0,0,17.7,41.2,0,41.2,0
380,16/01/2024 20:00,39.43,22.92,19.42,0,95.49,0,0,17,41.2,0,41.2,0
381,16/01/2024 21:00,38.61,19.54,19.46,0,86.21,0,0,20,35,0,35,0
382,16/01/2024 22:00,40,16.46,20.1,0,82.04,0,0,20,45,26,45,26
383,16/01/2024 23:00,38.37,15.12,20.8,0,77.69,0,0,18.5,0,23,0,23
384,17/01/2024 00:00,37.93,11.59,20.24,11.89,69.89,11.89,0,0,0,23,0,23
385,17/01/2024 01:00,37.88,11.57,20.45,48.82,69.36,48.82,0,0,0,23,0,23
386,17/01/2024 02:00,37.51,11.56,20.36,48.82,68.47,48.82,0,0,0,23,0,23
387,17/01/2024 03:00,37.41,11.55,20.33,48.82,67.56,48.82,0,0,0,23,0,23
388,17/01/2024 04:00,37.45,11.56,20.38,48.82,67.31,48.82,0,0,0,23,0,23
389,17/01/2024 05:00,37.58,11.74,20.44,11.89,67.28,11.89,0,18,0,23,0,23
390,17/01/2024 06:00,37.83,14.53,19.76,0,70.65,0,50,15.37,0,23,0,23
391,17/01/2024 07:00,38.39,21.37,19.58,0,79.94,0,100,20,50,0,50,0
392,17/01/2024 08:00,38.83,22.89,18.88,0,95.35,0,100,22,55,0,55,0
393,17/01/2024 09:00,38.7,23.97,18.54,0,102.87,0,100,20.21,55,0,55,0
394,17/01/2024 10:00,38.81,19.23,18.53,0,106.91,0,100,20.02,55,0,55,0
395,17/01/2024 11:00,38.89,18.21,18.45,0,107.66,0,100,20,55,0,55,0
396,17/01/2024 12:00,38.74,18.27,18.35,0,114.06,0,50,17,55,0,55,0
397,17/01/2024 13:00,38.18,17.16,18.6,0,117.92,0,50,17,55,0,55,0
398,17/01/2024 14:00,38.3,21.3,18.59,0,117.97,0,50,17,55,0,55,0
399,17/01/2024 15:00,38.41,20.91,18.7,0,121.82,0,50,17,55,0,55,0
400,17/01/2024 16:00,38.65,20.29,18.82,0,125.24,0,50,17,55,0,55,0
401,17/01/2024 17:00,38.98,20.23,18.76,0,136.44,0,50,20,55,0,55,0
402,17/01/2024 18:00,38.69,19.1,19.14,0,120.62,0,0,19,55,0,55,0
403,17/01/2024 19:00,38.41,18.55,19.33,0,110.96,0,0,20,55,0,55,0
404,17/01/2024 20:00,38.28,16.9,19.33,0,106.61,0,0,20,52,0,52,0
405,17/01/2024 21:00,38.17,16.06,19.35,0,97.51,0,0,20,48.98,0,48.98,0
406,17/01/2024 22:00,38.18,15.51,19.53,0,91.36,0,0,18,48.02,26,48.02,26
407,17/01/2024 23:00,37.98,15.16,19.51,0,81.56,0,0,17.1,0,26,0,26
408,18/01/2024 00:00,37.6,11.02,19.27,0,60.09,0,0,0,0,26,0,26
409,18/01/2024 01:00,37.6,11.14,19.26,0,64.09,0,0,0,0,27,0,27
410,18/01/2024 02:00,37.58,11.28,19.68,0,72.96,0,0,0,0,28.5,0,28.5
411,18/01/2024 03:00,37.59,11.34,19.76,11.6,72.58,11.6,0,0,0,26,0,26
412,18/01/2024 04:00,37.66,11.39,19.88,11.6,75.17,11.6,0,0,0,26,0,26
413,18/01/2024 05:00,37.64,11.38,19.59,0,79.05,0,0,0,0,27,0,27
414,18/01/2024 06:00,37.83,14.1,18.49,0,91.44,0,0,0,0,26,0,26
415,18/01/2024 07:00,37.71,14.54,18.19,0,111.55,0,0,0,53,0,53,0
416,18/01/2024 08:00,37.92,14.52,17.85,0,125.89,0,0,0,50,0,50,0
417,18/01/2024 09:00,37.7,15.21,17.78,0,122.17,0,0,0,52,0,52,0
418,18/01/2024 10:00,37.8,15.15,17.75,0,110.9,0,0,0,52,0,52,0
419,18/01/2024 11:00,38.03,15.43,17.86,0,107.95,0,0,0,52,0,52,0
420,18/01/2024 12:00,38.08,17.03,17.75,0,93.55,0,0,0,50,0,50,0
421,18/01/2024 13:00,38.07,16.98,18.18,0,87.62,0,0,0,50,0,50,0
422,18/01/2024 14:00,37.86,17.73,17.72,0,86.43,0,0,0,50,0,50,0
423,18/01/2024 15:00,38.34,17,17.46,0,94.25,0,0,0,50,0,50,0
424,18/01/2024 16:00,37.97,17.26,17.46,0,99.52,0,0,0,52,0,52,0
425,18/01/2024 17:00,37.89,16.57,17.49,0,104.68,0,0,0,52,0,52,0
426,18/01/2024 18:00,38.02,15.92,17.68,0,103.26,0,0,0,52,0,52,0
427,18/01/2024 19:00,38.02,15.94,17.8,0,94.53,0,0,0,51,0,51,0
428,18/01/2024 20:00,38.15,15.95,17.76,0,86.97,0,0,0,51,0,51,0
429,18/01/2024 21:00,38.04,16.16,17.94,0,81.13,0,0,0,51,0,51,0
430,18/01/2024 22:00,38.01,15.93,17.99,0,77.43,0,0,0,65,20,65,20
431,18/01/2024 23:00,37.75,15.51,18.07,0,71.33,0,0,0,0,20,0,20
432,19/01/2024 00:00,37.97,11.13,18.68,0,68.4,0,0,28,0,20,0,20
433,19/01/2024 01:00,37.75,11.11,18.76,0,65.34,0,0,0,0,19,0,19
434,19/01/2024 02:00,37.69,11.09,18.81,0,64.05,0,0,0,0,19,0,19
435,19/01/2024 03:00,37.71,11.09,19.01,0,62.76,0,0,0,0,21,0,21
436,19/01/2024 04:00,37.77,11.09,19.02,0,63.32,0,0,0,0,21,0,21
437,19/01/2024 05:00,38.1,11.01,19.06,0,65.85,0,0,16.9,0,21,0,21
438,19/01/2024 06:00,38.47,14.32,17.9,0,75.74,0,0,0,0,19,0,19
439,19/01/2024 07:00,38.47,14.42,17.87,0,89.38,0,0,0,50,0,50,0
440,19/01/2024 08:00,38.42,14.46,17.67,0,104.27,0,0,0,50,0,50,0
441,19/01/2024 09:00,38.9,14.71,17.28,0,103.3,0,0,0,50,0,50,0
442,19/01/2024 10:00,39.23,15.96,17.23,0,95.85,0,0,0,50,0,50,0
443,19/01/2024 11:00,39.15,16.84,16.99,0,86.56,0,0,0,50,0,50,0
444,19/01/2024 12:00,39.07,17.79,16.81,0,78.72,0,0,0,50,0,50,0
445,19/01/2024 13:00,38.47,18.05,17.05,0,75.15,0,0,0,50,0,50,0
446,19/01/2024 14:00,38.94,21.81,17.13,0,76.91,0,0,0,50,0,50,0
447,19/01/2024 15:00,38.87,21.14,17.14,0,86.95,0,0,0,50,0,50,0
448,19/01/2024 16:00,39.25,23.75,17.08,0,104.6,0,0,0,50,0,50,0
449,19/01/2024 17:00,39.41,28.79,17.08,0,114.77,0,0,0,50,0,50,0
450,19/01/2024 18:00,39.53,28.37,16.97,0,108.49,0,0,0,50,0,50,0
451,19/01/2024 19:00,39.55,20.95,17.06,0,85.1,0,0,0,49,0,49,0
452,19/01/2024 20:00,38.83,18.75,17.01,0,75.82,0,0,0,49,0,49,0
453,19/01/2024 21:00,38.47,19.63,17.26,0,73.01,0,0,0,49,0,49,0
454,19/01/2024 22:00,38.43,18.04,17.59,0,70.69,0,0,0,67,19,67,19
455,19/01/2024 23:00,38.38,16.21,17.69,0,66.69,0,0,0,0,19,0,19
456,20/01/2024 00:00,37.65,10.84,16.55,0,67.62,0,0,0,0,19,0,19
457,20/01/2024 01:00,37.48,10.92,16.63,0,65.01,0,0,0,0,17,0,17
458,20/01/2024 02:00,37.49,10.92,16.66,0,65.1,0,0,0,0,17,0,17
459,20/01/2024 03:00,37.45,10.97,16.67,0,63.34,0,0,0,0,17,0,17
460,20/01/2024 04:00,37.49,10.98,16.68,0,63.37,0,0,0,0,17,0,17
461,20/01/2024 05:00,37.67,10.98,16.8,0,63.26,0,0,0,0,16,0,16
462,20/01/2024 06:00,39.02,13.81,16.35,0,64.45,0,0,0,0,18,0,18
463,20/01/2024 07:00,38.98,14.27,16.28,0,68.55,0,0,0,0,17,0,17
464,20/01/2024 08:00,39.09,14.16,15.63,0,74.82,0,0,0,0,17,0,17
465,20/01/2024 09:00,39.48,14.27,15.69,0,78.85,0,0,0,0,17,0,17
466,20/01/2024 10:00,39.6,14.22,15.72,0,73.57,0,0,0,0,17,0,17
467,20/01/2024 11:00,39.63,14.18,15.8,0,72.51,0,0,0,0,17,0,17
468,20/01/2024 12:00,39.85,15.99,15.03,0,69.75,0,0,0,0,17,0,17
469,20/01/2024 13:00,39.76,16.8,14.95,0,70.79,0,0,0,0,17,0,17
470,20/01/2024 14:00,39.82,18.58,14.94,0,73.39,0,0,0,0,17,0,17
471,20/01/2024 15:00,39.78,17.89,14.95,0,79.11,0,0,0,0,17,0,17
472,20/01/2024 16:00,39.79,18.07,14.95,0,90.05,0,0,0,0,0,0,0
473,20/01/2024 17:00,39.57,17.07,15.08,0,97.27,0,0,0,0,0,0,0
474,20/01/2024 18:00,38.58,15.48,16.03,0,101.11,0,0,0,0,0,0,0
475,20/01/2024 19:00,38.95,15.35,15.9,0,91.57,0,0,0,40,0,40,0
476,20/01/2024 20:00,38.79,14.25,16.27,0,80,0,0,0,33,0,33,0
477,20/01/2024 21:00,38.51,14.64,16.39,0,73.39,0,0,0,0,16,0,16
478,20/01/2024 22:00,38.44,14.8,16.46,0,70.42,0,0,0,0,15,0,15
479,20/01/2024 23:00,37.96,14.57,16.49,0,66.99,0,0,0,0,15,0,15
480,21/01/2024 00:00,37.64,10.47,16.11,0,59.7,0,0,0,0,15,0,15
481,21/01/2024 01:00,37.64,10.51,16.38,0,56.17,0,0,0,0,18,0,18
482,21/01/2024 02:00,37.55,10.52,16.36,0,38.57,0,0,0,0,18,0,18
483,21/01/2024 03:00,37.43,10.53,16.38,0,34.4,0,0,0,0,18,0,18
484,21/01/2024 04:00,37.44,10.53,16.35,0,34.28,0,0,0,0,17,0,17
485,21/01/2024 05:00,37.76,10.67,16.7,0,34.61,0,0,0,0,17,0,17
486,21/01/2024 06:00,38.91,13.17,16.06,0,34.3,0,0,0,0,17,0,17
487,21/01/2024 07:00,38.92,13.06,16.39,0,34.98,0,0,0,0,17,0,17
488,21/01/2024 08:00,38.92,13.05,15.99,0,34.83,0,0,0,0,17,0,17
489,21/01/2024 09:00,39.2,13.07,15.23,0,35.58,0,0,0,0,18,0,18
490,21/01/2024 10:00,39.16,13.02,15.17,0,36.88,0,0,0,0,17,0,17
491,21/01/2024 11:00,39.31,13.17,15.35,0,37.8,0,0,0,0,18,0,18
492,21/01/2024 12:00,39.23,14.73,15.37,0,37.31,0,0,0,0,17,0,17
493,21/01/2024 13:00,38.96,15.46,15.47,0,36.78,0,0,0,0,16,0,16
494,21/01/2024 14:00,39.04,15.69,15.38,0,37.04,0,0,0,0,17,0,17
495,21/01/2024 15:00,39.02,14.85,15.42,0,37.53,0,0,0,0,18,0,18
496,21/01/2024 16:00,39.85,15.04,15.42,0,48.63,0,0,0,0,0,0,0
497,21/01/2024 17:00,39.99,14.68,15.45,0,55.29,0,0,0,0,0,0,0
498,21/01/2024 18:00,38.57,13.77,15.66,0,59.97,0,0,0,0,0,0,0
499,21/01/2024 19:00,38.51,13.62,16.5,0,56.95,0,0,0,22,0,22,0
500,21/01/2024 20:00,38.56,13.65,16.65,0,35.06,0,0,0,22,0,22,0
501,21/01/2024 21:00,38.5,13.77,16.73,0,34.55,0,0,0,0,22.5,0,22.5
502,21/01/2024 22:00,38.39,13.76,17.62,0,34.83,0,0,0,0,22.5,0,22.5
503,21/01/2024 23:00,38.49,13.57,17.71,0,29.03,0,0,0,0,25,0,25
504,22/01/2024 00:00,43.08,10.71,18.19,0,27.3,0,0,0,0,25.5,0,25.5
505,22/01/2024 01:00,63.31,10.63,19.57,0,22.24,0,0,0,0,25,0,25
506,22/01/2024 02:00,70.94,10.64,20.97,0,18.62,0,0,0,0,23,0,23
507,22/01/2024 03:00,86.31,10.64,21.32,0,5.04,0,0,0,0,23,0,23
508,22/01/2024 04:00,86.33,10.64,21.21,0,5.06,0,0,0,0,25,0,25
509,22/01/2024 05:00,61.62,10.69,18.48,0,20,0,0,47,0,25,0,25
510,22/01/2024 06:00,41.14,13.19,16.69,0,26.05,0,0,0,0,23,0,23
511,22/01/2024 07:00,41.08,13.41,16.55,0,33.2,0,0,0,15,0,15,0
512,22/01/2024 08:00,40.8,13.44,16.13,0,33.08,0,0,0,15,0,15,0
513,22/01/2024 09:00,41.11,13.47,15.98,0,32.87,0,0,0,15,0,15,0
514,22/01/2024 10:00,40.72,13.46,15.96,0,31.69,0,0,0,15,0,15,0
515,22/01/2024 11:00,40.68,13.48,16.21,0,30.87,0,0,0,15,0,15,0
516,22/01/2024 12:00,41.13,15.75,15.97,0,30.6,0,0,0,15,0,15,0
517,22/01/2024 13:00,40.9,15.85,16.05,0,29.29,0,0,0,15,0,15,0
518,22/01/2024 14:00,40.7,14.87,16.04,0,28.58,0,0,0,15,0,15,0
519,22/01/2024 15:00,40.33,14.06,16.04,0,30.32,0,0,0,15,0,15,0
520,22/01/2024 16:00,40.16,14.18,16.29,0,31.62,0,0,0,15,0,15,0
521,22/01/2024 17:00,40.02,13.79,17.88,0,32.85,0,0,0,15,0,15,0
522,22/01/2024 18:00,39.12,13.08,18.51,0,32.44,0,0,0,15,0,15,0
523,22/01/2024 19:00,39.36,13.14,18.94,0,31.75,0,0,0,15,0,15,0
524,22/01/2024 20:00,40.02,13.11,18.7,0,31.41,0,0,0,15,0,15,0
525,22/01/2024 21:00,39.74,13.08,19.54,0,28.84,0,0,0,15,0,15,0
526,22/01/2024 22:00,38.73,13.47,22.47,0,26.07,0,0,0,15,23,15,23
527,22/01/2024 23:00,39.05,13.49,23.34,0,23.03,0,0,0,0,23.5,0,23.5
528,23/01/2024 00:00,68.47,10.01,70.74,0,15.84,0,0,52,0,23,0,23
529,23/01/2024 01:00,76.81,10,70.7,0,9.86,0,0,0,0,25,0,25
530,23/01/2024 02:00,94.58,10.15,68.06,0,9.14,0,0,0,0,25,0,25
531,23/01/2024 03:00,94.64,10.14,94.17,0,4.17,0,0,0,0,26,0,26
532,23/01/2024 04:00,82.11,10.16,95.14,0,10.22,0,0,0,0,34,0,34
533,23/01/2024 05:00,44.89,10.23,29.23,0,21.63,0,0,44.9,0,36,0,36
534,23/01/2024 06:00,40.76,12.58,35.12,0,25.73,0,0,0,0,29,0,29
535,23/01/2024 07:00,40.51,13.07,33.18,0,29.39,0,0,0,14,0,14,0
536,23/01/2024 08:00,39.96,13.04,27.13,0,33.62,0,0,0,14,0,14,0
537,23/01/2024 09:00,40.07,13.06,20.8,0,30.82,0,0,0,14,0,14,0
538,23/01/2024 10:00,39.9,13.06,20.03,0,29.92,0,0,0,14,0,14,0
539,23/01/2024 11:00,40.19,13.14,20.1,0,27.67,0,0,0,14,0,14,0
540,23/01/2024 12:00,40.01,13.89,19.05,0,26.58,0,0,0,14,0,14,0
541,23/01/2024 13:00,40.09,14.51,18.8,0,26.76,0,0,0,13.5,0,13.5,0
542,23/01/2024 14:00,40.14,13.99,18.54,0,26.73,0,0,0,13.5,0,13.5,0
543,23/01/2024 15:00,40.21,13.85,19.07,0,29,0,0,0,13.5,0,13.5,0
544,23/01/2024 16:00,40.24,13.86,19.23,0,64.95,0,0,0,13.5,0,13.5,0
545,23/01/2024 17:00,39.76,13.54,20.32,0,68.46,0,0,0,13.5,0,13.5,0
546,23/01/2024 18:00,38.73,12.83,20.18,0,66.78,0,0,0,13.5,0,13.5,0
547,23/01/2024 19:00,38.54,12.87,20.13,0,63.34,0,0,0,14,0,14,0
548,23/01/2024 20:00,38.6,12.91,20.16,0,60.46,0,0,0,14,0,14,0
549,23/01/2024 21:00,38.57,12.63,20.36,0,52.45,0,0,0,14,0,14,0
550,23/01/2024 22:00,39.62,12.99,20.5,0,40.82,0,0,0,14,28,14,28
551,23/01/2024 23:00,39.63,12.89,20.85,0,33.26,0,0,0,0,27,0,27
552,24/01/2024 00:00,39.76,9.74,31.48,0,28.61,0,0,0,0,25,0,25
553,24/01/2024 01:00,38.94,9.76,53.25,0,25.17,0,0,0,0,20,0,20
554,24/01/2024 02:00,38.92,9.82,57.2,0,20.64,0,0,0,0,20,0,20
555,24/01/2024 03:00,39.16,9.77,47.39,0,18.82,0,0,0,0,20,0,20
556,24/01/2024 04:00,38.89,9.76,41.33,0,17.85,0,0,0,0,19,0,19
557,24/01/2024 05:00,38.81,9.72,36.94,0,19.55,0,0,50,0,19,0,19
558,24/01/2024 06:00,38.43,11.99,21.8,0,25.5,0,0,0,0,19,0,19
559,24/01/2024 07:00,37.58,12.15,18.84,0,38.73,0,0,0,44.5,0,44.5,0
560,24/01/2024 08:00,38.02,11.99,16.72,0,50.07,0,0,43,31,0,31,0
561,24/01/2024 09:00,38.1,12.12,15.76,0,49.54,0,0,24,40.5,0,40.5,0
562,24/01/2024 10:00,38.09,12.13,15.58,0,50.1,0,0,24,30,0,30,0
563,24/01/2024 11:00,38.2,12.17,15.55,0,50.76,0,0,24,38.5,0,38.5,0
564,24/01/2024 12:00,37.94,13.49,16.24,0,39.34,0,0,0,34.5,0,34.5,0
565,24/01/2024 13:00,37.82,13.56,16.15,0,37.34,0,0,0,31,0,31,0
566,24/01/2024 14:00,37.81,14.55,16.13,0,45.04,0,0,0,31,0,31,0
567,24/01/2024 15:00,38.04,14.34,16.05,0,49.95,0,0,0,31,0,31,0
568,24/01/2024 16:00,38.19,14.16,16.07,0,50.8,0,0,0,31,0,31,0
569,24/01/2024 17:00,38.22,16.45,15.84,0,54.21,0,0,0,34.5,0,34.5,0
570,24/01/2024 18:00,38.06,16.39,15.65,0,53.32,0,0,0,42.5,0,42.5,0
571,24/01/2024 19:00,38.05,15.13,15.71,0,50.09,0,0,0,44.5,0,44.5,0
572,24/01/2024 20:00,38.39,13,16.89,0,42.18,0,0,0,42.5,0,42.5,0
573,24/01/2024 21:00,38.59,12.46,17.57,0,40.04,0,0,0,40.5,0,40.5,0
574,24/01/2024 22:00,37.82,12.41,18.39,0,42.01,0,0,0,44.5,20,44.5,20
575,24/01/2024 23:00,38.03,12.16,19.77,0,38.53,0,0,0,0,20,0,20
576,25/01/2024 00:00,41.6,9.61,28.86,0,43.84,0,0,0,0,20,0,20
577,25/01/2024 01:00,40.66,9.71,29.15,0,43.97,0,0,0,0,20,0,20
578,25/01/2024 02:00,40.68,9.81,28.23,0,42.76,0,0,0,0,20,0,20
579,25/01/2024 03:00,41.35,9.74,27.91,0,43.85,0,0,0,0,20,0,20
580,25/01/2024 04:00,40.68,9.68,25.05,0,45.11,0,0,0,0,20,0,20
581,25/01/2024 05:00,40.92,9.78,19.83,0,51.01,0,0,0,0,21,0,21
582,25/01/2024 06:00,38.26,12.73,15.31,0,59.39,0,0,0,0,20,0,20
583,25/01/2024 07:00,38.45,13.16,15.31,0,66.05,0,0,0,46,0,46,0
584,25/01/2024 08:00,38.56,13.34,14.19,0,89.02,0,0,0,46,0,46,0
585,25/01/2024 09:00,38.92,13.53,13.78,0,85.25,0,0,0,49.5,0,49.5,0
586,25/01/2024 10:00,38.68,13.65,13.64,0,81.35,0,0,0,49.5,0,49.5,0
587,25/01/2024 11:00,38.63,13.58,13.61,0,76.22,0,0,0,49.5,0,49.5,0
588,25/01/2024 12:00,38.41,14.96,13.96,0,73.15,0,0,27,49.5,0,49.5,0
589,25/01/2024 13:00,38.65,15.21,14.17,0,75.99,0,0,28,53.5,0,53.5,0
590,25/01/2024 14:00,38.65,35.2,14.07,0,84.98,0,0,20.3,53.5,0,53.5,0
591,25/01/2024 15:00,50.9,48.88,14.01,0,92.07,0,0,18,56,0,56,0
592,25/01/2024 16:00,38.75,45.82,14.08,0,101.38,0,0,18,60,0,60,0
593,25/01/2024 17:00,38.78,65.1,13.93,0,122.35,0,0,18,60.5,0,60.5,0
594,25/01/2024 18:00,38.75,70.88,13.79,0,114.3,0,0,0,61,0,61,0
595,25/01/2024 19:00,38.78,59.63,13.77,0,98.79,0,0,0,62.04,0,62.04,0
596,25/01/2024 20:00,38.93,40.91,14.07,0,91.07,0,0,0,62.04,0,62.04,0
